Time[ms],Realtime Tick,Present Position,Goal Position,Present Current,Goal Current,Present Velocity,Goal Velocity,Present PWM,Present Input Voltage
33387,4844,544,543,-9,1193,3,200,-13,121
33397,4854,544,543,0,1193,2,200,-7,121
33407,4864,544,543,2,1193,0,200,-7,121
33417,4874,543,543,5,1193,0,200,0,121
33427,4884,542,543,0,1193,0,200,0,121
33437,4894,542,543,2,1193,-1,200,12,121
33447,4904,541,543,11,1193,-2,200,12,121
33457,4914,541,543,7,1193,-3,200,18,121
33467,4924,541,543,7,1193,-3,200,12,121
33477,4934,541,543,8,1193,-3,200,12,121
33487,4944,541,543,10,1193,-2,200,12,121
33497,4954,541,543,6,1193,-2,200,12,121
33507,4964,542,543,6,1193,-1,200,12,121
33517,4974,542,543,0,1193,0,200,12,121
33527,4984,542,543,0,1193,0,200,6,121
33537,4994,542,543,0,1193,0,200,6,121
33547,5004,542,543,0,1193,0,200,6,121
33557,5014,542,543,0,1193,0,200,0,121
33567,5024,543,543,0,1193,1,200,6,121
33577,5034,543,543,0,1193,1,200,0,121
33587,5044,544,543,0,1193,1,200,0,121
33597,5054,543,543,0,1193,1,200,0,121
33607,5064,543,543,0,1193,1,200,0,121
33617,5074,543,543,0,1193,1,200,0,121
33627,5084,543,543,0,1193,0,200,0,121
33637,5094,543,543,0,1193,0,200,0,121
33647,5104,543,543,0,1193,0,200,0,121
33657,5114,544,543,0,1193,0,200,0,121
33667,5124,543,543,0,1193,0,200,0,121
33677,5134,543,543,0,1193,0,200,0,121
33687,5144,543,543,0,1193,0,200,0,121
33697,5154,543,543,0,1193,0,200,0,121
33708,5165,543,3483,321,1193,0,200,885,121
33718,5175,557,3483,245,1193,1,200,885,119
33728,5185,579,3483,234,1193,11,200,885,120
33738,5195,600,3483,318,1193,26,200,885,120
33748,5205,619,3483,349,1193,44,200,885,120
33758,5215,641,3483,296,1193,63,200,885,120
33768,5225,665,3483,181,1193,84,200,885,120
33778,5235,693,3483,88,1193,107,200,885,120
33788,5245,723,3483,53,1193,126,200,885,120
33798,5255,753,3483,35,1193,140,200,885,121
33808,5265,785,3483,14,1193,152,200,885,121
33818,5275,818,3483,4,1193,164,200,885,121
33828,5285,849,3483,1,1193,176,200,885,121
33838,5295,879,3483,2,1193,185,200,885,121
33848,5305,910,3483,1,1193,191,200,885,121
33858,5315,943,3483,0,1193,196,200,885,121
33868,5325,974,3483,3,1193,198,200,885,121
33878,5335,1006,3483,1,1193,199,200,885,121
33888,5345,1037,3483,2,1193,199,200,885,121
33898,5355,1068,3483,0,1193,199,200,885,121
33908,5365,1099,3483,0,1193,199,200,885,121
33918,5375,1130,3483,1,1193,199,200,885,121
33928,5385,1162,3483,3,1193,199,200,885,121
33938,5395,1194,3483,5,1193,199,200,885,121
33948,5405,1224,3483,6,1193,199,200,885,121
33958,5415,1255,3483,3,1193,198,200,885,121
33968,5425,1284,3483,7,1193,198,200,885,121
33978,5435,1314,3483,9,1193,196,200,885,121
33988,5445,1344,3483,10,1193,195,200,885,121
33998,5455,1374,3483,16,1193,194,200,885,121
34008,5465,1405,3483,20,1193,193,200,885,121
34018,5475,1436,3483,22,1193,192,200,885,121
34027,5484,1465,3483,23,1193,192,200,885,121
34037,5494,1493,3483,20,1193,192,200,885,121
34047,5504,1525,3483,19,1193,192,200,885,121
34057,5514,1555,3483,15,1193,192,200,885,121
34066,5523,1583,3483,8,1193,192,200,885,121
34075,5532,1611,3483,6,1193,193,200,885,121
34085,5542,1643,3483,8,1193,194,200,885,121
34095,5552,1673,3483,4,1193,195,200,885,121
34105,5562,1706,3483,3,1193,196,200,885,121
34115,5572,1737,3483,5,1193,198,200,885,121
34125,5582,1768,3483,1,1193,199,200,885,121
34135,5592,1800,3483,3,1193,199,200,885,121
34145,5602,1830,3483,5,1193,200,200,885,121
34155,5612,1861,3483,5,1193,200,200,885,121
34165,5622,1891,3483,6,1193,199,200,885,121
34175,5632,1921,3483,9,1193,199,200,885,121
34185,5642,1953,3483,6,1193,198,200,885,121
34195,5652,1983,3483,6,1193,197,200,885,121
34205,5662,2014,3483,8,1193,197,200,885,121
34215,5672,2045,3483,10,1193,196,200,885,121
34225,5682,2075,3483,11,1193,196,200,885,121
34235,5692,2105,3483,13,1193,195,200,885,121
34245,5702,2136,3483,9,1193,195,200,885,121
34255,5712,2166,3483,14,1193,196,200,885,121
34265,5722,2197,3483,11,1193,196,200,885,121
34275,5732,2228,3483,10,1193,197,200,885,121
34285,5742,2259,3483,11,1193,198,200,885,121
34295,5752,2290,3483,9,1193,198,200,885,121
34305,5762,2321,3483,8,1193,199,200,885,121
34315,5772,2351,3483,9,1193,199,200,885,121
34325,5782,2383,3483,7,1193,200,200,885,121
34335,5792,2414,3483,5,1193,200,200,885,121
34345,5802,2446,3483,8,1193,200,200,885,121
34355,5812,2477,3483,9,1193,200,200,885,121
34365,5822,2508,3483,10,1193,200,200,885,121
34375,5832,2538,3483,16,1193,200,200,885,121
34385,5842,2570,3483,15,1193,200,200,885,121
34395,5852,2601,3483,13,1193,199,200,885,121
34405,5862,2631,3483,10,1193,199,200,885,121
34415,5872,2663,3483,12,1193,198,200,885,121
34424,5881,2692,3483,11,1193,198,200,885,121
34433,5890,2720,3483,13,1193,198,200,885,121
34442,5899,2748,3483,11,1193,198,200,885,121
34452,5909,2777,3483,10,1193,198,200,885,121
34462,5919,2808,3483,14,1193,198,200,885,121
34472,5929,2838,3483,6,1193,198,200,885,121
34482,5939,2870,3483,11,1193,197,200,885,121
34492,5949,2901,3483,11,1193,197,200,885,121
34502,5959,2931,3483,12,1193,197,200,885,121
34512,5969,2962,3483,19,1193,196,200,885,121
34522,5979,2993,3483,19,1193,196,200,885,121
34532,5989,3023,3483,16,1193,195,200,885,121
34542,5999,3055,3483,16,1193,195,200,885,121
34552,6009,3086,3483,20,1193,194,200,885,121
34562,6019,3115,3483,17,1193,194,200,885,121
34572,6029,3145,3483,12,1193,194,200,885,121
34582,6039,3177,3483,11,1193,194,200,885,121
34592,6049,3208,3483,11,1193,194,200,885,121
34602,6059,3239,3483,14,1193,194,200,885,121
34612,6069,3270,3483,13,1193,194,200,885,121
34622,6079,3301,3483,15,1193,194,200,885,121
34632,6089,3331,3483,13,1193,194,200,885,121
34642,6099,3362,3483,-43,1193,194,200,756,121
34652,6109,3391,3483,-96,1193,194,200,575,121
34661,6118,3415,3483,-100,1193,192,200,437,121
34672,6129,3434,3483,-117,1193,187,200,306,121
34682,6139,3448,3483,-140,1193,178,200,218,121
34692,6149,3460,3483,-173,1193,166,200,143,121
34701,6158,3469,3483,-176,1193,152,200,87,121
34712,6169,3478,3483,-167,1193,132,200,31,121
34722,6179,3483,3483,-148,1193,112,200,0,121
34732,6189,3486,3483,-91,1193,92,200,-19,121
34742,6199,3487,3483,-46,1193,74,200,-25,121
34752,6209,3486,3483,-21,1193,57,200,-19,122
34762,6219,3482,3483,8,1193,42,200,6,122
34772,6229,3479,3483,26,1193,27,200,25,122
34782,6239,3478,3483,44,1193,15,200,31,122
34792,6249,3478,3483,45,1193,6,200,31,122
34802,6259,3477,3483,47,1193,0,200,37,122
34812,6269,3478,3483,47,1193,-4,200,31,122
34822,6279,3477,3483,45,1193,-6,200,37,122
34832,6289,3478,3483,48,1193,-5,200,31,122
34842,6299,3478,3483,36,1193,-3,200,25,122
34852,6309,3480,3483,10,1193,-1,200,18,122
34862,6319,3484,3483,-10,1193,0,200,-7,122
34872,6329,3486,3483,-17,1193,3,200,-19,122
34882,6339,3487,3483,-26,1193,6,200,-25,122
34892,6349,3487,3483,-30,1193,7,200,-25,122
34902,6359,3487,3483,-29,1193,8,200,-25,121
34912,6369,3487,3483,-33,1193,8,200,-32,121
34922,6379,3487,3483,-26,1193,7,200,-25,121
34932,6389,3487,3483,-27,1193,5,200,-25,121
34942,6399,3486,3483,-7,1193,3,200,-19,121
34952,6409,3483,3483,10,1193,0,200,0,121
34962,6419,3480,3483,23,1193,-2,200,18,121
34972,6429,3479,3483,20,1193,-4,200,25,121
34982,6439,3479,3483,36,1193,-6,200,31,122
34992,6449,3479,3483,35,1193,-6,200,25,122
35002,6459,3478,3483,44,1193,-7,200,31,121
35012,6469,3479,3483,42,1193,-7,200,31,121
35022,6479,3478,3483,43,1193,-6,200,31,121
35032,6489,3479,3483,31,1193,-4,200,25,121
35042,6499,3479,3483,13,1193,-2,200,18,122
35052,6509,3481,3483,0,1193,0,200,12,122
35062,6519,3485,3483,-3,1193,1,200,-7,122
35072,6529,3486,3483,-11,1193,4,200,-19,121
35082,6539,3487,3483,-16,1193,6,200,-25,121
35092,6549,3487,3483,-23,1193,7,200,-19,121
35102,6559,3487,3483,-26,1193,7,200,-25,121
35112,6569,3487,3483,-26,1193,7,200,-25,121
35122,6579,3487,3483,-29,1193,6,200,-25,121
35133,6590,3486,3483,-16,1193,4,200,-19,121
35143,6600,3486,3483,-6,1193,2,200,-19,121
35152,6609,3484,3483,6,1193,0,200,-13,121
35162,6619,3482,3483,3,1193,-1,200,6,121
35173,6630,3480,3483,18,1193,-3,200,18,121
35182,6639,3479,3483,12,1193,-5,200,25,121
35192,6649,3479,3483,17,1193,-6,200,25,121
35202,6659,3479,3483,25,1193,-6,200,18,121
35213,6670,3479,3483,34,1193,-6,200,18,121
35222,6679,3480,3483,35,1193,-5,200,18,121
35232,6689,3480,3483,30,1193,-4,200,25,120
35243,6700,3480,3483,25,1193,-2,200,18,121
35253,6710,3480,3483,18,1193,0,200,18,121
35263,6720,3482,3483,-6,1193,0,200,12,121
35273,6730,3484,3483,-1,1193,1,200,0,121
35283,6740,3485,3483,0,1193,2,200,-13,121
35293,6750,3486,3483,-6,1193,4,200,-19,121
35303,6760,3486,3483,-7,1193,5,200,-19,121
35313,6770,3486,3483,-12,1193,5,200,-19,121
35323,6780,3486,3483,-16,1193,5,200,-19,121
35332,6789,3486,3483,-21,1193,5,200,-19,121
35343,6800,3486,3483,-9,1193,3,200,-19,121
35353,6810,3485,3483,-11,1193,2,200,-19,121
35363,6820,3485,3483,0,1193,0,200,-13,121
35373,6830,3484,3483,4,1193,0,200,-7,121
35383,6840,3483,3483,0,1193,-1,200,0,121
35393,6850,3482,3483,0,1193,-2,200,6,121
35403,6860,3481,3483,8,1193,-3,200,12,121
35413,6870,3481,3483,4,1193,-3,200,12,121
35423,6880,3480,3483,7,1193,-4,200,18,121
35432,6889,3480,3483,7,1193,-4,200,18,121
35443,6900,3480,3483,10,1193,-4,200,18,121
35453,6910,3481,3483,14,1193,-3,200,18,121
35462,6919,3481,3483,14,1193,-2,200,12,121
35472,6929,3481,3483,16,1193,-1,200,12,121
35483,6940,3481,3483,12,1193,0,200,12,121
35492,6949,3481,3483,6,1193,0,200,12,121
35503,6960,3482,3483,0,1193,0,200,6,121
35512,6969,3482,3483,0,1193,1,200,6,121
35523,6980,3482,3483,0,1193,1,200,6,121
35532,6989,3482,3483,0,1193,1,200,0,121
35543,7000,3483,3483,0,1193,1,200,0,121
35553,7010,3482,3483,0,1193,1,200,0,121
35562,7019,3482,3483,0,1193,1,200,0,121
35573,7030,3483,3483,0,1193,1,200,0,121
35583,7040,3482,3483,0,1193,0,200,6,121
35593,7050,3482,3483,0,1193,0,200,6,121
35602,7059,3482,3483,0,1193,0,200,6,121
35612,7069,3483,3483,0,1193,0,200,0,121
35623,7080,3482,3483,0,1193,0,200,0,121
35632,7089,3482,3483,0,1193,0,200,6,121
35643,7100,3482,3483,0,1193,0,200,6,121
35652,7109,3482,3483,0,1193,0,200,6,121
35662,7119,3483,3483,0,1193,0,200,6,121
35672,7129,3482,3483,0,1193,0,200,6,121
35683,7140,3482,3483,0,1193,0,200,6,121
35692,7149,3482,3483,0,1193,0,200,6,121
35703,7160,3482,3483,0,1193,0,200,6,121
35712,7169,3482,3483,0,1193,0,200,0,121
35723,7180,3482,3483,0,1193,0,200,6,121
35732,7189,3482,3483,0,1193,0,200,0,121
35742,7199,3482,3483,0,1193,0,200,6,121
35752,7209,3482,3483,0,1193,0,200,6,121
35762,7219,3482,3483,0,1193,0,200,6,121
35772,7229,3482,3483,0,1193,0,200,0,121
35782,7239,3482,3483,0,1193,0,200,6,121
35792,7249,3482,3483,0,1193,0,200,6,121
35803,7260,3483,453,0,1193,0,200,6,121
35813,7270,3473,453,-253,1193,0,200,-885,120
35823,7280,3450,453,-199,1193,-7,200,-885,121
35833,7290,3428,453,-323,1193,-22,200,-885,120
35843,7300,3409,453,-383,1193,-39,200,-885,120
35854,7311,3389,453,-343,1193,-58,200,-885,120
35863,7320,3369,453,-266,1193,-75,200,-885,120
35873,7330,3343,453,-165,1193,-96,200,-885,120
35884,7341,3315,453,-87,1193,-116,200,-885,120
35894,7351,3284,453,-33,1193,-129,200,-885,120
35903,7360,3250,453,-11,1193,-140,200,-885,121
35914,7371,3216,453,0,1193,-154,200,-885,121
35923,7380,3186,453,8,1193,-166,200,-885,121
35933,7390,3154,453,16,1193,-178,200,-885,121
35943,7400,3121,453,18,1193,-188,200,-885,121
35953,7410,3090,453,18,1193,-195,200,-885,121
35964,7421,3058,453,12,1193,-200,200,-885,121
35973,7430,3027,453,2,1193,-201,200,-885,121
35983,7440,2996,453,-3,1193,-201,200,-885,121
35993,7450,2966,453,-7,1193,-200,200,-885,121
36004,7461,2936,453,-8,1193,-198,200,-885,121
36014,7471,2907,453,-16,1193,-195,200,-885,121
36023,7480,2878,453,-25,1193,-194,200,-885,121
36033,7490,2846,453,-31,1193,-192,200,-885,121
36043,7500,2817,453,-36,1193,-191,200,-885,121
36053,7510,2787,453,-40,1193,-190,200,-885,121
36063,7520,2756,453,-37,1193,-190,200,-885,121
36073,7530,2726,453,-28,1193,-191,200,-885,121
36083,7540,2695,453,-24,1193,-191,200,-885,121
36093,7550,2664,453,-20,1193,-192,200,-885,121
36103,7560,2633,453,-10,1193,-193,200,-885,121
36113,7570,2602,453,-11,1193,-194,200,-885,121
36123,7580,2570,453,-9,1193,-195,200,-885,121
36133,7590,2539,453,-8,1193,-197,200,-885,121
36143,7600,2507,453,-6,1193,-198,200,-885,121
36153,7610,2476,453,-8,1193,-199,200,-885,121
36163,7620,2444,453,-9,1193,-200,200,-885,121
36173,7630,2413,453,-10,1193,-200,200,-885,121
36183,7640,2381,453,-7,1193,-201,200,-885,121
36193,7650,2349,453,-8,1193,-201,200,-885,121
36203,7660,2319,453,-9,1193,-201,200,-885,121
36213,7670,2287,453,-9,1193,-201,200,-885,121
36223,7680,2257,453,-9,1193,-201,200,-885,121
36233,7690,2226,453,-9,1193,-201,200,-885,121
36243,7700,2196,453,-8,1193,-201,200,-885,121
36253,7710,2164,453,-9,1193,-201,200,-885,121
36263,7720,2134,453,-10,1193,-201,200,-885,121
36273,7730,2103,453,-11,1193,-201,200,-885,121
36283,7740,2073,453,-10,1193,-200,200,-885,121
36293,7750,2041,453,-12,1193,-200,200,-885,121
36303,7760,2011,453,-8,1193,-200,200,-885,121
36313,7770,1980,453,-8,1193,-200,200,-885,121
36323,7780,1947,453,-10,1193,-199,200,-885,121
36333,7790,1916,453,-9,1193,-199,200,-885,121
36343,7800,1885,453,-10,1193,-199,200,-885,121
36353,7810,1854,453,-8,1193,-199,200,-885,121
36363,7820,1823,453,-7,1193,-199,200,-885,121
36373,7830,1791,453,-9,1193,-199,200,-885,121
36383,7840,1761,453,-8,1193,-199,200,-885,121
36393,7850,1730,453,-9,1193,-199,200,-885,121
36403,7860,1698,453,-10,1193,-199,200,-885,121
36413,7870,1667,453,-8,1193,-199,200,-885,121
36423,7880,1636,453,-8,1193,-199,200,-885,121
36433,7890,1606,453,-9,1193,-199,200,-885,121
36443,7900,1575,453,-8,1193,-198,200,-885,121
36453,7910,1544,453,-9,1193,-198,200,-885,121
36463,7920,1514,453,-8,1193,-197,200,-885,121
36473,7930,1482,453,-7,1193,-197,200,-885,121
36483,7940,1452,453,-11,1193,-196,200,-885,121
36493,7950,1420,453,-7,1193,-196,200,-885,121
36503,7960,1390,453,-9,1193,-196,200,-885,121
36513,7970,1358,453,-10,1193,-196,200,-885,121
36523,7980,1327,453,-9,1193,-196,200,-885,121
36533,7990,1296,453,-8,1193,-196,200,-885,121
36543,8000,1266,453,-8,1193,-196,200,-885,121
36553,8010,1235,453,-8,1193,-196,200,-885,121
36563,8020,1204,453,-9,1193,-196,200,-885,121
36572,8029,1176,453,-8,1193,-196,200,-885,121
36582,8039,1145,453,-9,1193,-196,200,-885,121
36592,8049,1114,453,-8,1193,-196,200,-885,121
36602,8059,1084,453,-8,1193,-196,200,-885,121
36612,8069,1053,453,-10,1193,-196,200,-885,121
36622,8079,1023,453,-9,1193,-196,200,-885,121
36632,8089,991,453,-10,1193,-196,200,-885,121
36642,8099,961,453,-10,1193,-196,200,-885,121
36652,8109,929,453,-9,1193,-196,200,-885,121
36662,8119,897,453,-12,1193,-196,200,-885,121
36672,8129,867,453,-12,1193,-196,200,-885,121
36682,8139,837,453,-9,1193,-196,200,-885,121
36692,8149,805,453,-12,1193,-197,200,-885,121
36702,8159,775,453,-12,1193,-197,200,-885,121
36712,8169,743,453,-8,1193,-197,200,-885,121
36722,8179,713,453,-11,1193,-198,200,-885,121
36732,8189,681,453,-12,1193,-198,200,-885,121
36742,8199,650,453,-10,1193,-198,200,-885,121
36752,8209,619,453,-13,1193,-198,200,-885,121
36762,8219,589,453,-16,1193,-198,200,-882,121
36772,8229,559,453,78,1193,-198,200,-688,121
36782,8239,532,453,106,1193,-197,200,-513,121
36792,8249,510,453,114,1193,-194,200,-375,121
36802,8259,494,453,142,1193,-188,200,-263,121
36812,8269,480,453,160,1193,-177,200,-175,121
36822,8279,470,453,171,1193,-163,200,-107,121
36832,8289,461,453,163,1193,-146,200,-57,121
36842,8299,455,453,130,1193,-126,200,-19,121
36852,8309,453,453,85,1193,-105,200,0,121
36862,8319,451,453,47,1193,-84,200,12,121
36872,8329,451,453,24,1193,-65,200,12,121
36882,8339,451,453,6,1193,-49,200,6,121
36892,8349,452,453,0,1193,-35,200,6,121
36902,8359,453,453,0,1193,-23,200,0,121
36912,8369,455,453,0,1193,-13,200,-7,121
36922,8379,455,453,-12,1193,-6,200,-19,121
36932,8389,456,453,-11,1193,-1,200,-19,121
36942,8399,456,453,-21,1193,1,200,-19,121
36952,8409,456,453,-23,1193,2,200,-19,121
36962,8419,456,453,-25,1193,3,200,-19,121
36972,8429,456,453,-24,1193,3,200,-19,121
36982,8439,456,453,-21,1193,2,200,-19,121
36992,8449,455,453,-17,1193,1,200,-19,121
37002,8459,455,453,-3,1193,0,200,-13,121
37012,8469,454,453,0,1193,0,200,-13,121
37022,8479,453,453,4,1193,0,200,0,121
37032,8489,452,453,0,1193,-1,200,6,121
37042,8499,451,453,9,1193,-2,200,12,121
37052,8509,451,453,11,1193,-3,200,12,121
37062,8519,451,453,12,1193,-4,200,12,121
37072,8529,450,453,20,1193,-4,200,18,121
37082,8539,450,453,27,1193,-4,200,18,121
37092,8549,450,453,23,1193,-3,200,12,119
37102,8559,451,453,25,1193,-2,200,12,121
37112,8569,451,453,15,1193,-1,200,12,121
37122,8579,452,453,3,1193,0,200,12,121
37132,8589,453,453,-1,1193,0,200,0,121
37142,8599,454,453,0,1193,1,200,-7,121
37152,8609,455,453,0,1193,2,200,-7,121
37162,8619,455,453,0,1193,3,200,-13,121
37172,8629,456,453,-10,1193,3,200,-13,121
37182,8639,455,453,-11,1193,4,200,-13,121
37192,8649,455,453,-13,1193,4,200,-13,122
37202,8659,455,453,-8,1193,3,200,-13,122
37212,8669,455,453,-7,1193,2,200,-13,122
37222,8679,455,453,0,1193,1,200,-7,122
37232,8689,453,453,4,1193,0,200,0,122
37242,8699,452,453,0,1193,0,200,0,122
37252,8709,451,453,6,1193,-2,200,12,122
37262,8719,450,453,12,1193,-3,200,18,122
37272,8729,450,453,8,1193,-3,200,18,122
37282,8739,451,453,15,1193,-4,200,18,121
37292,8749,450,453,18,1193,-4,200,12,122
37302,8759,451,453,15,1193,-3,200,12,121
37312,8769,451,453,15,1193,-2,200,12,121
37322,8779,451,453,10,1193,-1,200,12,121
37332,8789,453,453,-2,1193,0,200,6,121
37342,8799,453,453,0,1193,1,200,0,121
37352,8809,454,453,0,1193,1,200,-7,121
37362,8819,455,453,0,1193,2,200,-13,121
37372,8829,455,453,0,1193,3,200,-13,121
37382,8839,455,453,-2,1193,3,200,-13,121
37392,8849,455,453,-4,1193,3,200,-13,121
37402,8859,455,453,-5,1193,3,200,-13,121
37412,8869,454,453,-4,1193,2,200,-13,121
37422,8879,454,453,0,1193,1,200,-7,121
37432,8889,454,453,0,1193,0,200,-7,121
37442,8899,453,453,5,1193,0,200,0,121
37452,8909,453,453,0,1193,0,200,0,121
37462,8919,452,453,0,1193,-1,200,0,121
37472,8929,452,453,0,1193,-1,200,6,121
37482,8939,452,453,0,1193,-2,200,6,121
37493,8950,452,453,0,1193,-2,200,6,121
37502,8959,452,453,1,1193,-2,200,6,121
37512,8969,452,453,2,1193,-1,200,6,121
37522,8979,452,453,0,1193,-1,200,6,121
37532,8989,452,453,0,1193,-1,200,6,121
37542,8999,452,453,0,1193,0,200,6,121
37552,9009,452,453,0,1193,0,200,6,121
37562,9019,452,453,0,1193,0,200,6,121
37572,9029,452,453,0,1193,0,200,6,121
37582,9039,452,453,0,1193,0,200,6,121
37592,9049,452,453,1,1193,0,200,6,121
37602,9059,452,453,0,1193,0,200,6,121
37612,9069,452,453,0,1193,0,200,6,121
37622,9079,452,453,0,1193,0,200,6,121
37632,9089,452,453,0,1193,0,200,6,121
37643,9100,452,3607,462,1193,0,200,885,121
37653,9110,467,3607,220,1193,1,200,885,120
37663,9120,489,3607,227,1193,11,200,885,120
37673,9130,510,3607,311,1193,26,200,885,120
37683,9140,531,3607,338,1193,44,200,885,120
37693,9150,552,3607,293,1193,63,200,885,120
37703,9160,576,3607,175,1193,84,200,885,121
37713,9170,604,3607,88,1193,107,200,885,121
37723,9180,634,3607,48,1193,127,200,885,121
37733,9190,664,3607,34,1193,141,200,885,121
37743,9200,696,3607,18,1193,153,200,885,121
37753,9210,727,3607,7,1193,165,200,885,121
37763,9220,757,3607,10,1193,175,200,885,121
37773,9230,788,3607,13,1193,183,200,885,121
37783,9240,819,3607,18,1193,189,200,885,121
37793,9250,850,3607,10,1193,193,200,885,121
37803,9260,881,3607,10,1193,195,200,885,121
37813,9270,910,3607,9,1193,196,200,885,121
37823,9280,945,3607,9,1193,197,200,885,121
37833,9290,975,3607,4,1193,198,200,885,121
37843,9300,1009,3607,3,1193,199,200,885,121
37853,9310,1040,3607,1,1193,199,200,885,121
37863,9320,1071,3607,0,1193,200,200,885,121
37873,9330,1103,3607,0,1193,201,200,885,121
37883,9340,1135,3607,0,1193,201,200,885,121
37893,9350,1166,3607,1,1193,201,200,885,121
37903,9360,1195,3607,5,1193,200,200,885,121
37913,9370,1227,3607,7,1193,199,200,885,121
37923,9380,1256,3607,9,1193,198,200,885,121
37933,9390,1286,3607,8,1193,197,200,885,121
37943,9400,1316,3607,9,1193,195,200,885,121
37953,9410,1346,3607,19,1193,194,200,885,121
37963,9420,1375,3607,23,1193,193,200,885,121
37973,9430,1406,3607,18,1193,192,200,885,121
37983,9440,1438,3607,23,1193,192,200,885,121
37993,9450,1469,3607,21,1193,192,200,885,121
38003,9460,1500,3607,11,1193,192,200,885,121
38013,9470,1532,3607,4,1193,193,200,885,121
38023,9480,1563,3607,4,1193,193,200,885,121
38033,9490,1595,3607,7,1193,194,200,885,121
38043,9500,1624,3607,5,1193,196,200,885,121
38053,9510,1657,3607,8,1193,197,200,885,121
38063,9520,1686,3607,4,1193,198,200,885,121
38073,9530,1719,3607,6,1193,198,200,885,121
38083,9540,1750,3607,6,1193,199,200,885,121
38093,9550,1781,3607,6,1193,199,200,885,121
38103,9560,1811,3607,8,1193,198,200,885,121
38113,9570,1842,3607,3,1193,198,200,885,121
38123,9580,1871,3607,6,1193,197,200,885,121
38133,9590,1901,3607,4,1193,196,200,885,121
38143,9600,1932,3607,5,1193,196,200,885,121
38153,9610,1963,3607,9,1193,195,200,885,121
38163,9620,1992,3607,14,1193,195,200,885,121
38173,9630,2025,3607,9,1193,195,200,885,121
38183,9640,2056,3607,10,1193,195,200,885,121
38193,9650,2086,3607,12,1193,196,200,885,121
38203,9660,2118,3607,7,1193,197,200,885,121
38213,9670,2148,3607,7,1193,197,200,885,121
38223,9680,2178,3607,6,1193,198,200,885,121
38233,9690,2208,3607,9,1193,198,200,885,121
38243,9700,2240,3607,8,1193,199,200,885,121
38253,9710,2272,3607,8,1193,199,200,885,121
38263,9720,2301,3607,8,1193,200,200,885,121
38273,9730,2334,3607,8,1193,200,200,885,121
38283,9740,2365,3607,11,1193,200,200,885,121
38293,9750,2396,3607,10,1193,200,200,885,121
38303,9760,2426,3607,12,1193,200,200,885,121
38313,9770,2458,3607,13,1193,200,200,885,121
38323,9780,2489,3607,12,1193,200,200,885,121
38333,9790,2521,3607,13,1193,200,200,885,121
38343,9800,2552,3607,12,1193,199,200,885,121
38353,9810,2583,3607,7,1193,199,200,885,121
38363,9820,2612,3607,7,1193,199,200,885,121
38373,9830,2644,3607,9,1193,199,200,885,121
38383,9840,2675,3607,8,1193,199,200,885,121
38393,9850,2707,3607,8,1193,199,200,885,121
38403,9860,2736,3607,9,1193,199,200,885,121
38413,9870,2769,3607,10,1193,199,200,885,121
38423,9880,2798,3607,12,1193,198,200,885,121
38433,9890,2829,3607,12,1193,198,200,885,121
38443,9900,2861,3607,15,1193,198,200,885,121
38453,9910,2893,3607,15,1193,197,200,885,121
38463,9920,2923,3607,16,1193,196,200,885,121
38473,9930,2951,3607,21,1193,196,200,885,121
38483,9940,2982,3607,19,1193,195,200,885,121
38493,9950,3014,3607,17,1193,195,200,885,121
38503,9960,3044,3607,17,1193,194,200,885,121
38513,9970,3076,3607,18,1193,194,200,885,121
38523,9980,3105,3607,10,1193,194,200,885,121
38533,9990,3135,3607,12,1193,194,200,885,121
38543,10000,3167,3607,12,1193,194,200,885,121
38553,10010,3200,3607,8,1193,194,200,885,121
38563,10020,3231,3607,10,1193,194,200,885,121
38573,10030,3261,3607,13,1193,194,200,885,121
38583,10040,3290,3607,14,1193,194,200,885,121
38593,10050,3322,3607,13,1193,194,200,885,121
38603,10060,3351,3607,19,1193,194,200,885,121
38613,10070,3382,3607,18,1193,194,200,885,121
38623,10080,3413,3607,18,1193,194,200,885,121
38633,10090,3443,3607,14,1193,193,200,885,121
38643,10100,3474,3607,3,1193,193,200,837,121
38653,10110,3503,3607,-75,1193,192,200,656,121
38663,10120,3532,3607,-100,1193,192,200,481,121
38673,10130,3552,3607,-107,1193,189,200,350,121
38683,10140,3567,3607,-137,1193,182,200,250,121
38693,10150,3581,3607,-158,1193,171,200,168,121
38703,10160,3591,3607,-177,1193,157,200,100,121
38713,10170,3600,3607,-172,1193,140,200,50,121
38723,10180,3605,3607,-131,1193,120,200,12,121
38733,10190,3608,3607,-91,1193,100,200,-7,121
38743,10200,3609,3607,-44,1193,80,200,-13,121
38753,10210,3609,3607,-15,1193,63,200,-13,121
38763,10220,3608,3607,0,1193,47,200,-7,121
38773,10230,3604,3607,19,1193,32,200,18,121
38783,10240,3602,3607,26,1193,19,200,31,121
38793,10250,3602,3607,42,1193,9,200,31,121
38803,10260,3602,3607,46,1193,2,200,31,121
38813,10270,3601,3607,45,1193,-2,200,31,121
38823,10280,3602,3607,43,1193,-4,200,31,121
38833,10290,3602,3607,46,1193,-5,200,31,121
38843,10300,3602,3607,40,1193,-3,200,31,121
38853,10310,3603,3607,17,1193,-2,200,25,121
38863,10320,3605,3607,1,1193,0,200,12,121
38873,10330,3608,3607,-7,1193,1,200,-7,121
38883,10340,3610,3607,-13,1193,3,200,-19,121
